,text
407, well that’s the problemno one knows who is making calls to buttigieg who inexplicably drops out d… 
408,"hey teampete i'm feeling adrift out here

how should we stay organized while pete buttigieg figures out his nex… "
409,my dad fucking wrote in buttigieg im pissed i hate moderates im just gonna start throwing bricks
410, bidenbuttigieg vs trumphaley be careful what you wish for
411, pete fucking buttigieg had a more comprehensive healthcare policy than joe biden if the primary wer… 
412,pete buttigieg won trinity county texas yesterday with percent of the vote
413, the shocker i’ve had while phone banking is that many voters don’t seem to look at policies track re… 
414,pence vs buttigieg in an all out debate would be priceless 
415, _bear you keep saying handful i can name a handful of conspirac… 
416, i heard he also did not seek buttigieg's endorsement
417,not since buttigieg dropped out 
418,utc | ca — pete buttigieg's candidacy meant a lot to lgbtq christians like me: lgbtq people of faith are often… 
419, no it's a fact a literally takes a second to research and forbes has nothing to with… 
420, whether he calls it lgbt glbt tbgl bttglbb or buttigieg he’s right
421," >buttigieg a former cia spook who’s also a gay “married” man
>anywhere close to right wing
bruh moment"
422, _grannie that is your right like it or not… 
423,in case you were wondering beto o'rourkepete buttigieg erotic fanfic does exist
424,it’s concerning that warren and her highly educated supporters haven’t done the same math as buttigieg and klobucha… 
425," pete also made history as the first gay men to ever win delegates in primaries:

"
426,biden wins south carolina & buttigieg and klobuchar drop out | the daily via 
427, right i hope it’s more for bernie but there’s a chance of it being the reverse also buttigieg vot… 
428,pete buttigieg_thankyou to supporters audio via 
429, i just read it his plan on his website and there’s nothing there really buttigiegesque pl… 
430,anybody go from buttigieg to steyer to klobuchar to bloomburg
431,pete buttigieg endorses vice president biden for president uspoli via 
432,"what's better than watching a vp debate with buttigieg & pence
 
ans: watching dr fauci try to explain to dotard… "
433, wondering what would happen if buttigieg offered the boy an oneonone handson lesson on his experience with homosexuality
434, you don’t find it the least bit strange or suspicious that steyer buttigieg and klobuchar all d… 
435,i'm a petty beeatch so i get satisfaction from pete buttigieg's name being listed first in this video 
436,_smith thank you lis for all you did for i’m sure we haven’t seen the last of… 
437," i get that entirely 

my ideal cabinet is as follows

vp nina turner
sec of state tulsi gabb… "
438," totally agree that hillary was an awful candidate i choke thinking buttigieg was better but hey 

it… "
439,someone on instagram said that “pete buttigieg really is a rat faced prick with no sauce who can’t win the election… 
440,there are too many b candidates bernie biden buttigieg bloomberg my small monkey brain can’t keep up
441, is it not also possible that the consolidation of more coherent moderates l… 
442, warren was the other progressive bloomberg and buttigieg were moderates you can not logically make that comparison
443, agree but i was all for buttigieg
444,_bear you are basing this on the assumption that bloomberg’s buttigieg’s… 
445,"

aha

but also

this last paragraph is literally not true what the fuck why is this colora… "
446, klobuchar & buttigieg spent million campaigning for super tuesday and at the last minute just before… 
447,"pete buttigieg had high hopes but the memory of that will be blown away when deploys ""barack lobster"""
448, ffs she did what the others couldn’t or wouldn’t do and we’re all better off for it it appears that… 
449, and extremely important point one never knows if one’s candi… 
450,kevin costner satanist warlock endorsed pete buttigieg costner needs to do research to opening his mouth he insu… 
451,"when buttigieg quit ""the twink of death"" endorsed joe biden "
452,"captain america joe biden
hulk bernie sanders
iron man mike bloomberg
spiderman pete buttigieg
black widow elizabeth warren"
453,i think it’s interesting that berniesanders lumped buttigieg into the category of “washington establishment” (ev… 
454,_d hahahaha a buttigieg senate bid that’s a good one
455, my hope is that someday as a country we will look forward not behin… 
456, so following your logic buttigieg beto bloomberg steyer and all the men are out bec… 
457, it was supposed to work in iowa buttigieg was in on it but the poll watchers thwarted it i bet
458," biden does not support medicareforall or even buttigieg's ""m… "
459, my god you’d have to be blind not to see what happened the day before the… 
460,after super tuesday joe biden should consider pete buttigieg for vp | the star 
461,trump calls for pete buttigieg and amy klobuchar to be 'impeached' for endorsing biden—does not seem to realize that… 
462, how about he try this: commit to vp julian castro sec ed warren ag kamala sec labor bernie; commit… 
463, buttigieg said as much in one of the debates no matter who the democrat candidate is trump will call them a commie socialist
464,buttigieg’s candidacy made being gay and openly christian normal lgbt activists say 
465,a young gay democrat in san francisco began the campaign by endorsing beto o'rourke when beto quit he endorsed ka… 
466,in all likelihood—with bloomberg buttigieg klobuchar o’rourke and stryker supporters—biden will clinch the nomi… 
467,_mtg _egg _reardon people who ma… 
468, okay duder you’re a gaslit koolaid drinking estab… 
469,endorsements from klobuchar buttigieg and o'rourke certainly helped with momentum built up from south carolina b… 
470,also worth noting that sanders has raised and spent significantly more than biden to win less votes sanders tried… 
471,"the best hug is the one that comes with a solid ass grab 
münchen
 buttigieg "
472,both pete buttigieg & stacey abrams are totally unqualified to be president & vp but pete is gay & stacey is black… 
