,text
444, imagine bernard got behind warren to make sure progress won
445, bloomberg just got into the race and is tied with warren he’s out yet she remains 🙄
446, genuinely been a fan since the state i need to ask how familiar you are with biden's past: the an… 
447,jamaal bowman: i support bernie or warren for president i was a black man under bloomberg's tenure & for my whol… 
448, we absolutely need to fight for what we want and real actual change b… 
449,i'm not here say bernie is better but bernie has had my support since warren was close but i backedoff once… 
450,in delegates warren supporters want to martyr her but if you look at how this process has been going she never ha… 
451,"to uk friends and resisters :
boris j has been likened to trump
sanders to corbyn 

is there a biden equivalent in… "
452, warren must be psychic
453,warren needa drop out and stop splitting the progressive vote like for real dont be selfish at this point
454, killer instinct did not do much for warren after she obliterated bloomberg not sure why yo… 
455, yes biden might lose but i suspect sanders would lose much worse but sanders almost makes… 
456,_is_best no it should be warren period
457, i’m heartbroken that i won’t be able to vote for warren when nj votes in june i don’t know if i’ll… 
458, elizabeth warren is destroying all the men and we can’t allow that so she can’t be president but… 
459,every bit of this (and more): 
460, please drop out and endorse and maybe team up you’d be unstoppable and liz you can run in… 
461," not yet but if warren drops we will be 

elizabethwarren choosewarren warrenmakessense… "
462, man here not giving up warren has inspired me like no else ever has stayinliz
463,it’s like telling someone who is grieving to get over it it’s unproductive for anyone we all lost last night giv… 
464,_stringfield i wish everyone felt the same but i also wish fewer people disagreed with warren… 
465, yup i’m for warren because her progressive plans are possible and she’s not a bigoted jerk
466,i planned on voting for elizabeth warren until last night i voted for today 
467,_dimitri it's almost like while a biden presidency and a warren presidency will be functionally… 
468,whether you want to admit it or not hundreds of thousands more people will die under a or presi… 
469,_ntologist they’re exhausted with being browbeaten by bernie supporters even i have felt that… 
470,this if you're alienating warren fans ideologically the closest voters to you then you do not have a snowball's… 
471, _lee if i were warren i would never endorse bernie his people have been terrible to her guess w… 
472,i’m so disappointed in the attitude that many of my very passionate bernie supporting friends have taken toward har… 
473, no all bernie supporters are like this but sometimes i feel that they are actively trying not to wi… 
474,i should specify can warren voters have less feelings everything i have heard is driving me up the wall idk if i… 
475, yall need to stop covering for warren as if she's perfect and acting as if this is not a competition where e… 
476," this

i've been angry about a lot she's done lately as well as her supporters

bu… "
